Age,Sleep_Hours,Screen_Time,Stress_Level,Noise_Exposure,Social_Interaction,Work_Hours,Exercise_Hours,Caffeine_Intake,Multitasking_Habit,Anxiety_Score,Depression_Score,Sensory_Sensitivity,Meditation_Habit,Overthinking_Score,Irritability_Score,Headache_Frequency,Sleep_Quality,Tech_Usage_Hours,Heart_Rate,Overstimulated,screen_per_sleep,stress_sleep_inter,tech_per_work,caff_headache,high_stress_flag,low_sleep_flag,hr_age_ratio,log_Screen_Time,sqrt_Tech_Usage_Hours,hr_bin
20.469645606271744,6.906831592622926,4.959716870000967,7,2,0,7,1.1455050298283131,1,0,5,7,2,0,2,7,2,2,8.144084621429744,84.5,0,0.7180884730431077,48.34782114836048,1.1634404939984644,2,1,0,4.128063450499915,1.7850229749154638,2.853784263294923,1
24.05358567743496,9.938786689587303,1.5307147643485957,5,2,0,5,2.670496846962757,3,1,7,5,1,0,3,2,2,2,4.277191791412024,75.30178618924784,0,0.15401423313955073,49.693933447936516,0.8554381871947674,6,0,0,3.1305845235916356,0.9285017783922295,2.0681372757658094,1
25.60960651640792,6.431060735673368,4.7608508234139855,3,3,6,10,1.7359766448400609,1,1,2,3,3,0,5,6,0,2,4.215859613382506,74.22352238934957,0,0.7402900203873565,19.293182207020102,0.4215859191796587,0,0,0,2.898268641633614,1.7510851761976591,2.053255856775406,1
21.411664053313043,7.732223586709548,10.04954933306038,1,1,8,6,1.6929911438305074,0,0,8,6,1,0,5,6,4,2,1.9857404427372904,66.63516326930696,0,1.2996970303131057,7.732223586709548,0.3309566852967675,0,0,0,3.1120962850573104,2.402389642793631,1.4091630291549984,0
29.0,7.773246235445149,9.624924407560734,5,2,1,5,1.0119030062893413,2,0,4,3,0,0,9,5,1,3,2.665171867232658,79.3939607230882,0,1.2382115370873759,38.86623117722574,0.5330342668396783,2,0,0,2.7377226891505346,2.3632026002026527,1.6325354107132433,1
19.064977472772444,7.330028195800274,5.723419185970762,9,1,7,12,1.314016902437374,3,0,4,4,2,1,3,3,2,3,4.571892578354147,90.59746620915868,0,0.7808180613045831,65.97025376220247,0.38099101644692757,6,1,0,4.752036113680642,1.9055968325725707,2.1381984422298475,2
22.44362337597004,4.791794066389694,4.498363294130156,5,2,4,13,2.348333378679122,3,0,1,8,1,0,3,2,5,3,6.270930485903177,81.44510129922398,0,0.9387637058358967,23.95897033194847,0.48237923104030356,15,0,1,3.6288747278459037,1.704450465066426,2.504182598354836,1
24.07580541846868,6.284067119582918,7.518035009959393,4,3,6,7,2.6481828631063635,1,0,4,6,3,0,2,6,3,1,6.644001382947178,75.3826594823202,0,1.1963643402481725,25.136268478331672,0.9491429191148941,3,0,0,3.131054394277475,2.1421856816075544,2.5775960472787776,1
28.99753632966715,9.433927311483568,3.897607133121803,8,1,4,5,2.234661382933372,3,1,6,8,1,0,5,5,3,2,3.1680614675439065,88.20049273406657,0,0.413147843022868,75.47141849186855,0.6336121667863479,9,1,0,3.041654597469191,1.5887467456604585,1.7799049040732222,2
21.99163632561213,5.964802978405213,3.433327708167932,6,2,9,8,1.202271845393767,2,1,6,4,1,0,4,5,0,2,3.440626463725638,83.8376581711714,0,0.575597743127493,35.788817870431274,0.430078254205923,0,0,0,3.8122517632432715,1.4891504777244924,1.854892574713058,1
26.0,7.403037003344666,8.986726114298598,1,1,6,7,0.7767283816257962,2,0,3,3,3,0,3,3,3,3,8.116526151976336,68.7,0,1.2139240822806026,7.403037003344666,1.1595035703532521,6,0,0,2.642307590680477,2.3012568226633183,2.848951763715268,0
23.257380133189876,5.35244526522346,10.910697390728007,8,3,2,8,0.223271633515856,3,1,1,6,2,0,2,2,2,1,6.87017209491104,89.05639611543123,0,2.0384506167989516,42.81956212178768,0.8587714045174545,6,1,0,3.829166990273967,2.477436936709856,2.62110131336258,2
19.1168253451664,6.679081380213559,4.381250813821116,2,2,3,8,0.884950465850201,3,1,1,4,2,0,5,5,6,2,4.382295663376355,77.90117449210774,0,0.6559659792189939,13.358162760427119,0.5477868894486833,18,0,0,4.075005604254216,1.68292084042662,2.093393336995309,1
28.0,7.911492930599524,5.585931656699807,4,1,4,10,2.301051034601137,3,0,4,3,0,0,4,5,5,2,6.204340605880958,78.28043211395499,0,0.7060527007541434,31.645971722398095,0.6204339985446959,15,0,0,2.795729618508049,1.8849358068429067,2.4908513817329525,1
24.16082546907819,4.607650412040171,5.945366310452304,1,2,7,8,1.6547463330152623,0,1,4,3,3,0,3,4,2,3,4.912878967388648,78.82659670256707,0,1.2903246749345172,4.607650412040171,0.6141097941598568,0,0,1,3.2625786540643347,1.9380747193009384,2.2165015153138623,1
24.651519466802263,5.795077633310139,4.648726162257707,2,1,6,10,2.999450158,1,1,3,2,2,0,2,5,4,3,3.5330504060908594,68.52879866700567,0,0.8021851740780198,11.590155266620277,0.35330500527858544,4,0,0,2.779901497730824,1.7314300617313867,1.8796410311787886,0
18.65185092790415,4.690069585099603,10.75751229606925,8,3,4,8,1.3970531596879183,2,0,4,4,0,0,5,2,4,3,7.784154666652196,91.79333291755688,0,2.2936781229361376,37.52055668079682,0.9730192117041231,8,1,1,4.921405835322402,2.464492380642962,2.790009796873874,2
24.229208183343133,4.923559627376315,3.99949217619124,5,3,4,12,0.9258837657928098,0,0,5,2,2,0,1,2,0,3,4.693035675865357,79.38539590832843,0,0.8123170361613895,24.617798136881575,0.3910862737315903,0,0,1,3.2764336346108873,1.6093363425142986,2.16634154183161,1
19.43324674897165,7.076612625310673,7.765887482041094,3,2,5,13,1.3933063304333393,1,0,5,4,3,0,7,6,1,3,2.989637520807452,73.06976622222346,0,1.0974016518670906,21.22983787593202,0.22997209929502713,1,0,0,3.7600388347897273,2.170867766189974,1.7290568298374267,1
28.015648592597096,8.790351211973649,8.727030963024903,4,1,7,11,1.188261466893499,3,0,6,6,0,0,5,8,3,4,4.958592983805776,81.44538091853158,0,0.992796506053251,35.161404847894595,0.45078113936587605,9,0,0,2.9071387636163486,2.2749087070861953,2.2267898382662374,1
19.0,8.601757623571359,8.607106565898686,3,2,5,6,2.318477511788907,2,0,2,5,1,0,7,8,1,1,4.637610161243239,74.27949677120107,0,1.0006217266214228,25.805272870714077,0.7729348980513902,2,0,0,3.9094469927238986,2.262503091892226,2.153511124011956,1
21.85839438654324,7.547156960847673,3.776474054198924,4,2,5,12,1.6575251661663302,1,0,6,4,2,0,2,8,4,3,6.921834534801887,77.00310210504628,0,0.5003835978775197,30.18862784339069,0.5768194964985326,4,0,0,3.5228158674653662,1.5637026287439326,2.6309379572315814,1
21.0,6.002851733784284,7.656918285276857,5,2,6,8,1.576110597753507,2,1,7,6,1,0,1,4,5,1,6.968809051557081,78.67218265054373,0,1.2755465817416158,30.014258668921418,0.8711010225570074,10,0,0,3.74629423353569,2.1583588030389036,2.6398501949082416,1
19.186635251639903,5.707486732110051,2.311097883513884,9,1,6,10,2.147354726522247,0,0,4,2,1,0,7,8,1,3,5.872868655456332,85.8844077935799,0,0.40492384600526754,51.36738058899046,0.5872868068169526,0,1,0,4.476261845337233,1.1972798212552456,2.4234002260163985,2
21.05060029625862,7.287402281090515,4.46471321440186,7,3,5,6,2.0741767340794794,2,0,6,6,3,0,3,2,0,3,8.768851487605078,86.36325037032327,0,0.6126617455063834,51.0118159676336,1.4614750043550122,0,1,0,4.102650045710231,1.698311643472382,2.961224660103498,2
22.8343371162192,7.86146800761387,6.356003668320756,3,3,8,11,1.5911846728589238,1,1,5,5,1,0,4,8,0,4,7.339372381370938,74.7,0,0.8085007601206513,23.58440402284161,0.6672156103777571,0,0,0,3.2713888889531986,1.9955168054261205,2.709127605221086,1
22.02904842730652,4.971545219514479,5.81693692276229,6,1,1,4,0.5181228363914389,1,0,1,3,3,0,4,9,2,1,5.833584444197207,84.88312744214036,0,1.170045829993384,29.829271317086878,1.4583957464503652,2,0,1,3.8532360518889157,1.9194102394058006,2.4152814420264166,1
22.0,4.684357761981071,6.2896787347762295,5,1,0,10,1.0529875801836364,1,1,9,1,1,0,3,1,2,1,5.010315857650347,86.85423556056674,0,1.3426979132819985,23.42178880990535,0.5010315356618811,2,0,1,3.947919618756687,1.9864594757458143,2.23837348484348,2
24.0,8.72905988239382,10.874126990263818,4,4,3,7,2.2117251001790077,1,1,3,6,1,0,5,6,4,1,6.336724946924338,75.68218373497811,0,1.2457384748222475,34.91623952957528,0.9052462916682924,4,0,0,3.15342419089808,2.474361830608864,2.517285233525263,1
22.72345595895392,3.010316755,3.008687756323681,8,1,1,10,0.6501988948077109,1,1,1,6,2,0,8,1,1,4,6.421704944877995,91.5013994817169,0,0.999458529361689,24.08253404,0.6421704302707565,1,1,1,4.02673764150405,1.3884639449508152,2.5341083135647526,2
28.448570616252823,8.980547405157873,4.616364277349041,8,1,4,5,2.2901152156835973,3,1,6,8,1,0,4,5,3,2,2.9519696643248614,88.31028587674943,0,0.5140403535598881,71.84437924126298,0.5903938147862093,9,1,0,3.1042080800393257,1.7256845288202467,1.7181296995060824,2
27.250838360898715,7.2010516319695705,4.845010437880044,5,1,7,7,1.6626487731895183,0,0,2,4,0,1,6,6,2,1,9.607928645511585,80.2,0,0.6728197508750714,36.005258159847855,1.372561038992935,0,0,0,2.9430286141966033,1.7655883807017432,3.099665892561904,1
28.70815585192971,8.985591284657186,8.690548714022391,8,2,2,8,0.7778914052067223,1,0,6,4,1,0,6,6,4,3,6.614578895761578,88.95836882961406,0,0.967164816598837,71.88473027725749,0.826822258617415,4,1,0,3.098714044528931,2.271151051133532,2.5718823642930437,2
19.20558480898533,8.375517278450463,9.408388396292963,7,1,6,9,2.232198009948426,2,0,1,4,2,1,3,6,4,3,1.3120205795068074,84.345811393261,0,1.1233201437217315,58.628620949153245,0.14578004819186213,8,1,0,4.391733333840816,2.342612057605884,1.1454346683712726,1
25.85819099631167,7.900417700861891,7.497220156599683,5,2,6,6,2.156657287361342,2,0,6,4,2,0,5,4,0,3,7.258521060179994,76.88435170479482,0,0.9489649144521642,39.502088504309455,1.2097533084044476,0,0,0,2.973307326195171,2.1397390696068594,2.6941642600591367,1
20.0,7.276475302992571,1.8295629244588183,3,1,3,11,2.263286924963517,0,0,2,5,1,0,5,9,2,3,5.545868971369327,76.43020297962595,0,0.2514352893180426,21.82942590897771,0.504169860654497,0,0,0,3.8215099579057994,1.0401222560733692,2.354966872669195,1
24.447069144654776,8.907376173588947,4.566271583418598,1,0,6,6,2.871113957633409,1,1,1,6,1,0,7,9,1,1,4.359535778000332,66.45059786834446,0,0.5126392982389858,8.907376173588947,0.7265891752351927,1,0,0,2.7181415799583464,1.7167254551973192,2.0879501378146776,0
21.631048739756604,6.158875489361072,2.326787160792002,7,1,7,4,0.4742352533891242,3,1,4,5,3,0,7,1,0,3,4.288507921859289,90.12204235245432,0,0.37779409358367977,43.1121284255275,1.0721267124331442,0,1,0,4.166327729662387,1.2020070216782683,2.0708712953390633,2
25.30796686471032,4.218712166929053,7.0395795950895605,6,1,5,9,1.541162132770023,1,1,6,7,1,0,6,8,1,2,8.583618141643361,86.35778840264861,0,1.6686556579085734,25.31227300157432,0.9537352431009021,1,0,1,3.4122766736663497,2.0843767926557835,2.9297812446739706,2
23.224195264207044,7.143261280969078,6.4160639693564985,4,2,5,12,2.5871079575999905,3,1,4,6,2,0,6,5,3,1,7.224567942470279,78.06548284147577,0,0.8981980105154523,28.573045123876312,0.6020472783685834,9,0,0,3.361385769969129,2.0036484540834847,2.687855640184249,1
25.64742502539432,9.35711383747512,1.945184417019615,1,3,6,7,1.179697035592936,3,0,9,7,0,0,6,4,2,2,6.96304591611916,70.08216373687961,0,0.20788292660780197,9.35711383747512,0.9947207030569224,6,0,0,2.732522307208882,1.0801714355231509,2.638758404272578,1
19.07241627214634,9.59830323587208,7.745697425562777,1,4,7,10,2.067891447515052,1,0,6,3,3,0,6,4,4,2,3.198022340101708,64.51586603543416,0,0.8069860295336867,9.59830323587208,0.31980220202995063,4,0,0,3.3826790340652906,2.168561856641399,1.788301523821335,0
22.534242205976444,6.946034844895365,7.724568418305222,6,1,1,12,1.8057644195583435,3,0,8,2,1,0,2,6,3,3,6.358016952133528,85.0643944850589,0,1.1120830054428814,41.67620906937219,0.5298347018582356,9,0,0,3.7748946661984393,2.166143001914369,2.521510847117959,2
18.0,8.386273289138101,7.203767941697029,3,2,4,10,0.2671949660528789,2,0,1,7,1,0,5,1,3,2,5.45913079809078,76.50664064044231,0,0.8589950308478875,25.1588198674143,0.5459130252177755,6,0,0,4.250368688337423,2.104593553815079,2.3364782896681877,1
21.33003413776169,9.34937066058793,7.009651660442889,5,2,8,4,0.9612834688810452,2,0,5,8,3,0,4,6,0,4,6.3067115887825285,81.11947098290257,0,0.7497457492241881,46.74685330293965,1.5766775030262563,0,0,0,3.8030631669843094,2.0806472720501,2.511316704197726,1
25.824514046896837,6.456639953076443,6.520521224086267,3,2,6,12,0.8306049937754504,4,0,4,3,3,0,8,1,1,1,6.955874745192332,77.57715983282779,0,1.0098937313494856,19.369919859229327,0.579656180461346,4,0,0,3.0040122609059305,2.017635447273402,2.6373992388700525,1
19.715602701856543,9.03226792615775,8.447049499730465,3,2,2,5,1.421191446461817,0,0,8,4,3,0,6,2,6,1,2.018600512736151,72.87890067546414,0,0.9352079271319668,27.09680377847325,0.40372002180322586,0,0,0,3.696508703337418,2.2457024705033923,1.4207746171494446,1
19.35581059556133,5.164744249778745,3.3473945422315685,1,2,0,10,1.2395654545795716,2,0,4,7,0,0,5,7,3,1,4.39151616990072,68.4101147680026,0,0.6481238435477469,5.164744249778745,0.43915157307491476,6,0,0,3.534344939774594,1.4695767098460706,2.0955944669474387,0
21.0,9.97161102618579,6.535309089730522,3,0,3,12,2.5784972128593906,1,0,3,5,0,0,7,5,5,1,4.66118862320524,71.74957395010748,0,0.6553914324553122,29.914833078557372,0.38843235289774064,5,0,0,3.4166462158791076,2.0195998517720466,2.1589786064723384,1
18.40171817972459,6.87300757975002,10.078422573249172,8,1,1,5,2.1838733313073404,0,0,8,2,2,0,6,3,5,2,5.588776150695205,83.9,0,1.4663771267423236,54.98406063800016,1.1177550065880397,0,1,0,4.559356611225914,2.404999304148716,2.36405925278856,1
28.30680605917732,5.508684778224478,9.46881615627175,6,1,9,8,0.6544164690012706,0,0,3,3,3,0,6,4,2,2,6.365760710770868,80.86136121183546,0,1.7188884132221594,33.05210866934687,0.7957199893813599,0,0,0,2.8566048103832142,2.3484009484104353,2.5230459192751264,1
26.5356778159704,5.576070271453321,9.017610901218914,7,2,7,12,1.9651101183941655,3,1,1,5,2,0,1,5,1,3,5.3321985984328855,85.38927963599507,0,1.617197927039517,39.03249190017325,0.44434984617358664,3,1,0,3.217904476014529,2.3043446342149645,2.3091553863767778,2
19.95881650472073,6.555323595157042,11.79172294791158,1,3,3,8,0.7662452892817709,0,1,4,6,2,0,4,5,2,3,8.876428562180834,67.07528990283244,0,1.7988007728287163,6.555323595157042,1.1095534315784255,0,0,0,3.3606845639511236,2.548798317066308,2.979333576855877,0
21.329614541645583,3.856913316109991,11.520273898596118,5,1,1,10,0.9878259405239522,3,1,5,8,2,0,4,5,5,4,6.4712356053453295,85.93296145416457,0,2.98691465622582,19.284566580549956,0.6471234958221834,15,0,1,4.0288096748102395,2.5273492423173307,2.5438623400933724,2
26.14535007693402,3.554090110300293,8.833965576591075,8,3,4,8,2.52879400295943,2,1,5,6,0,0,6,5,2,1,3.293738526975115,89.56918493075939,0,2.4855765658311086,28.432720882402343,0.41171726440723133,4,1,1,3.4258168753289073,2.285842268535286,1.8148659804445932,2
19.12421996672806,7.818545284660963,3.623103275896704,4,2,8,8,1.9705270424187904,3,0,6,3,2,1,4,6,5,2,5.122147854716294,76.8111739434377,0,0.46339858382686716,31.27418113864385,0.6402684018059867,15,0,0,4.016434137477926,1.531066184340536,2.2632162633553814,1
26.0,4.701515769003253,7.439387491950683,1,3,6,7,1.375071477849255,2,0,3,3,0,0,2,4,6,2,9.879292512197187,71.74715242912913,0,1.582337755551146,4.701515769003253,1.4113273001242697,12,0,1,2.759505756523976,2.1329097339306298,3.14313418615833,1
20.405223362623065,4.3197733247242205,7.646962860816,9,1,7,7,1.3028426535061368,2,0,3,4,3,1,5,7,1,3,7.041173936265726,93.68365635383614,0,1.7702227676683528,38.87795992251799,1.005881847197697,2,1,1,4.5911603170333,2.157208144932178,2.6535210450014763,2
27.150186254412574,5.847118132898946,7.585854776816326,4,2,3,11,1.8052135680051729,1,0,4,3,1,0,7,7,6,2,6.860161055290207,76.54151145465619,0,1.2973662079389396,23.388472531595784,0.6236509483308417,6,0,0,2.819189080996718,2.1501160557082812,2.6191909161590736,1
18.0,8.072377464768383,1.000337907,3,2,2,7,2.161511324600065,2,1,5,4,2,0,7,2,2,3,5.091180487308139,79.17106601967745,0,0.12392108612919232,24.21713239430515,0.7273113942852493,4,0,0,4.398392312293619,0.6933161197889102,2.2563644402684906,1
22.701164113662685,8.795921111347567,9.420704742607397,6,3,8,10,0.9417282504798056,1,0,4,5,3,0,4,4,1,3,8.075471833361425,80.69534354534926,0,1.071030941764912,52.775526668085405,0.8075471025814323,1,0,0,3.5546784995974856,2.3437946676857115,2.84173746735363,1
27.80560544589838,4.860938236556874,1.8671751460287829,3,3,8,10,1.251289054772483,1,0,3,5,3,0,6,6,1,1,3.7010698179867374,72.12959636940109,0,0.38411818275501636,14.582814709670622,0.3701069447879793,1,0,1,2.5940666501823757,1.0533272753836656,1.92381647201253,1
27.157948612106885,5.431928134777871,10.947159992019987,7,1,5,7,1.9494478780461328,0,0,1,4,2,1,6,7,5,1,3.7826615807223183,80.15794861210688,0,2.0153355687081604,38.023496943445096,0.5403801486203099,0,1,0,2.9515464074788933,2.4804935925609346,1.9449065737773417,1
19.25060932042789,6.727142578432902,6.238910758916919,7,1,4,6,2.1427306344973456,1,1,6,5,0,0,8,5,2,1,5.536151752239995,82.81289605827813,0,0.9274234578430511,47.089998049030314,0.9226918049246984,2,1,0,4.301832236996702,1.979470747415831,2.352902835273908,1
30.0,8.055293990076862,2.1979489878828797,3,1,5,6,0.6096570529936146,3,0,3,1,1,0,1,5,4,2,5.640677447292423,77.59679181631826,0,0.2728576657453866,24.165881970230586,0.9401127511966119,12,0,0,2.586559640991954,1.1625096630284046,2.3750110415095804,1
21.0,9.627857538735457,6.9845819962505145,3,1,2,12,1.2793179805756787,1,0,3,5,0,0,8,4,4,1,4.349605133958749,73.04696756893856,0,0.7254554030005393,28.883572616206372,0.3624670642909738,4,0,0,3.4784268614529377,2.077512431674386,2.0855706974252275,1
27.03120310485192,4.110017788818014,4.7492938556353,4,1,5,12,1.748329648817731,1,0,5,2,4,0,3,3,1,2,5.8826993987363005,78.24219922378703,0,1.1555406677352766,16.440071155272054,0.490224909042616,1,0,1,2.89451401869823,1.7490770395521742,2.4254276733673796,1
29.0,5.698911046235931,7.746893095235708,8,1,3,10,1.331376067809087,2,0,4,7,4,0,8,4,2,1,4.248346510356972,88.20350792902045,0,1.3593635122606333,45.59128836988745,0.4248346085522364,4,1,0,3.041500168535182,2.1686985624853246,2.0611517436513433,2
30.0,5.210667739673915,3.782072292222247,5,0,2,6,2.3329523570583,1,0,7,5,0,0,4,3,3,3,6.351521040703374,82.38939970948161,0,0.7258324182893519,26.053338698369576,1.0585866636861183,3,0,0,2.7463132321056123,1.564873986492388,2.520222418895478,1
19.19495172526386,7.008077207139424,6.887958018683722,8,2,4,8,1.7114740136554127,1,0,7,5,2,0,1,4,5,3,4.586219430214691,84.85848551757915,0,0.9828597534295023,56.06461765711539,0.5732773571171669,5,1,0,4.420874942082603,2.065337295111187,2.141546037379232,1
23.567665106837723,6.524678568466632,5.844528476019866,3,3,4,11,2.297099323778893,1,0,8,5,3,0,8,4,4,3,7.295019284140626,67.9242511698717,0,0.8957571654960814,19.574035705399893,0.6631835109961014,4,0,0,2.882094937273603,1.9234495704684536,2.7009293371246543,0
29.519096168551016,7.567254785054233,6.357424253576172,5,2,3,6,1.2666302907038551,3,0,4,5,1,1,6,8,5,2,2.4340112795919056,81.82065582363876,0,0.8401228178559064,37.836273925271165,0.40566847898723774,15,0,0,2.771787204617106,1.995709905941836,1.5601318148130643,1
27.04075410609247,7.235454109000742,5.909097593655396,2,3,2,6,2.117423901835472,4,0,1,1,2,0,6,4,1,3,5.987082934914504,77.7774328015757,0,0.8166863735087808,14.470908218001483,0.9978469895112524,4,0,0,2.876304026881701,1.9328390349902471,2.446851637291175,1
27.672001038021005,4.211424145019207,9.768145554751454,2,1,4,7,1.4315411504303763,3,0,4,6,0,0,1,8,3,3,1.1394265268800734,75.02120088231786,0,2.319439434012997,8.422848290038415,0.1627751948721255,9,0,1,2.711086851585209,2.376592290154202,1.0674392380271924,1
28.122785567020923,3.606597777102944,6.682629281568257,5,0,8,7,2.6110682646648478,2,0,2,8,0,0,4,7,5,1,4.246551958514471,80.1,0,1.8528895767374993,18.03298888551472,0.6066501931234682,10,0,1,2.8482241547831464,2.038961842940562,2.0607163702252844,1
25.37586720062971,6.753472773020254,5.271321885019052,3,3,4,12,2.083418186902928,2,0,9,5,2,0,8,4,4,2,6.965955670157779,68.67317641649117,0,0.7805348865168744,20.26041831906076,0.5804962574717936,8,0,0,2.7062394820756133,1.8359871593807362,2.6393096957647426,0
21.0,5.0153592155179085,11.176228222412034,6,2,8,9,0.9596772703674028,4,0,6,3,1,0,4,3,4,3,2.211766733470596,84.32537708135186,0,2.22839990392553,30.092155293107453,0.2457518319687516,16,0,0,4.015493955517043,2.4994855445714657,1.4872009727910334,1
20.349705814126548,6.814606519707243,4.493701752263736,1,2,3,7,2.450789101514228,2,0,3,8,4,1,1,4,0,2,8.43360159600232,70.13379383791884,0,0.6594219460575459,6.814606519707243,1.204800055886038,0,0,0,3.4464277288374845,1.7036023001172198,2.9040663897373835,1
20.0,5.16206158068297,5.528624979977199,6,0,8,8,0.8181802326742783,1,0,1,4,1,0,7,2,2,3,3.905798325253014,82.98342314286103,0,1.0710108398658218,30.97236948409782,0.48822472962853564,2,0,0,4.149170949684503,1.8761963514335325,1.9763092686249828,1
19.615742021942243,4.553252742092482,11.4036893401173,3,1,8,8,1.09856833168346,2,0,3,2,1,1,4,6,2,1,5.381269229759688,77.96990984169027,0,2.5045143508467524,13.659758226277447,0.6726585696376399,4,0,1,3.9748639526156535,2.5179939557872975,2.3197562867162764,1
28.341965124370677,5.62091520303075,5.823555791495973,5,0,8,8,1.518807441761544,0,0,9,2,1,0,4,6,1,2,9.587737913462824,80.17098256218534,0,1.0360509890462273,28.104576015153746,1.1984670893744669,0,0,0,2.8287022223644516,1.920380713037775,3.0964072589798044,1
26.589452221910005,6.410555169611722,10.168565167769462,4,0,4,6,1.17243275295999,1,0,4,4,3,1,2,6,1,1,5.579035814340463,78.18945222191,0,1.586221990530559,25.642220678446886,0.9298391474168859,1,0,0,2.940619033018739,2.413103150736126,2.3619982672179214,1
20.022883737620177,9.437795548740407,5.281701378286719,3,2,2,5,1.1419423476209989,1,0,2,4,3,0,9,2,3,1,1.4660886906177513,73.43472558848858,0,0.5596328921703265,28.313386646221222,0.29321767948001437,3,0,0,3.6675397451854215,1.8376408638972317,1.210821494117837,1
20.38450166308064,7.47405789711035,6.478019790425082,7,1,4,8,1.090825896354401,1,0,7,5,2,1,1,5,5,3,4.840528125863571,85.22816722102688,0,0.8667338429631106,52.31840527977245,0.6050659400997039,5,1,0,4.181027549687917,2.0119680230377908,2.200120025331248,2
26.0,7.729810619017544,3.9803899636418816,3,0,2,13,2.0538112839049747,0,0,9,5,0,0,4,3,4,3,2.739771834252888,71.05760046847352,0,0.5149400994260954,23.189431857052632,0.21075166334624806,0,0,0,2.7329845282880383,1.6055081939229956,1.6552256143054602,1
22.91267668458528,5.313029862204957,6.67672358678336,4,1,3,9,0.531420790586043,0,0,5,3,2,0,5,5,3,3,2.9533245076402674,75.92183082885369,0,1.2566694528878488,21.25211944881983,0.328147131054793,0,0,0,3.313529386394276,2.0381928398287052,1.7185239328098598,1
28.8383274558532,6.681118950303525,8.768913817308832,3,1,3,4,1.17458500797845,0,0,7,4,1,1,4,6,4,2,6.182327621049614,78.75567959712296,0,1.312491600590176,20.043356850910577,1.5455815188670239,0,0,0,2.730937742029158,2.279205284573219,2.4864286881086324,1
18.083444557166157,9.592018776652663,5.753783409617953,2,2,2,6,2.8947003460592806,0,0,9,5,3,0,4,6,3,2,9.534656401135926,64.84172227858308,0,0.5998510786667557,19.184037553305327,1.5891091353377984,0,0,0,3.5856951084682764,1.910102852988697,3.0878238941260765,0
23.04021094228801,6.338828856270182,9.577032825901703,9,1,3,9,1.9347460620459167,2,0,6,5,2,0,4,5,4,1,3.107151126648594,91.29749505575414,0,1.5108518516912686,57.04945970643164,0.3452389757121798,8,1,0,3.962528438733096,2.358684935858326,1.7627112998584293,2
28.664629250710217,7.338364973967087,7.325584167297968,2,2,7,12,0.5900901194196944,1,1,3,8,0,0,6,5,3,2,8.06286256805544,72.56829659943182,0,0.9982582216920683,14.676729947934174,0.6719051580125236,3,0,0,2.531632048441783,2.1193332036506933,2.839518016856988,1
28.915042728561264,6.488711408598631,9.464311108844,2,1,2,5,0.7042227102781394,2,1,5,5,2,0,6,3,0,1,9.780945963496348,74.20132477498221,0,1.4585807650069686,12.977422817197262,1.9561888014615094,0,0,0,2.56618407606587,2.347970525622646,3.1274503934509257,1
22.0134463064324,9.00704361590678,4.451579271284658,6,1,1,13,1.909179647405406,2,1,1,1,2,0,6,5,2,3,7.905836381661354,82.2865536935676,0,0.4942330654633376,54.04226169544067,0.6081412133477031,4,0,0,3.738013067563625,1.695905341246261,2.811731918526614,1
26.0,8.606527717501542,7.486291944816557,1,3,9,6,2.342787966930121,1,1,5,6,2,0,8,7,1,3,7.200298591978656,66.87285363940408,0,0.8698387225029574,8.606527717501542,1.200049565321515,1,0,0,2.5720327333604365,2.138452149301317,2.6833372117530545,0
21.209784083371492,6.208803164533656,6.326965609224705,3,2,6,7,2.12984782598954,1,0,8,5,3,0,5,5,2,2,7.340493124024742,75.55315114163996,0,1.01903127261865,18.626409493600967,1.0486417250547166,2,0,0,3.5621837206108116,1.9915614614619805,2.7093344429997455,1
28.77943887507768,7.245998376669851,5.641665533450827,1,3,4,5,1.7563795056485971,2,0,5,3,2,1,5,4,1,2,4.380776908686587,71.12355110006214,0,0.7785903972908771,7.245998376669851,0.8761552065062761,2,0,0,2.4713320137148838,1.8933627653859453,2.093030556080486,1
26.16320042266469,6.365594368535229,3.29814433548242,6,1,5,7,2.480257725334268,2,0,4,5,0,1,1,6,1,2,4.312356508121205,82.68367995773353,0,0.5181203241074601,38.193566211211376,0.6160508417243376,2,0,0,3.1603043764401937,1.4581833796672559,2.076621416657645,1
20.0,7.94997010842436,1.1849114279593802,4,3,3,9,2.23355899116266,1,0,6,7,2,1,7,6,4,2,5.591925178920151,78.17606389162354,0,0.14904600429349524,31.79988043369744,0.6213249508439113,4,0,0,3.908802999141027,0.7815752913229016,2.3647251804216385,1
20.680904812553862,7.868978276983572,7.707802943579826,5,2,8,4,0.6337638538542658,1,0,4,4,0,1,3,3,4,3,8.161595900563237,80.92449764690463,0,0.9795175044017232,39.34489138491786,2.040398465041193,4,0,0,3.9130054737632087,2.164219513761617,2.856850696232345,1
25.17419333657825,4.895233986012926,7.75329256117455,1,2,0,6,0.535126642005016,3,0,5,6,2,0,4,1,3,3,7.745274503989124,73.55612932879045,0,1.5838448171186683,4.895233986012926,1.2908788688517092,9,0,1,2.9218861324953296,2.1694299222948414,2.783033327861728,1
29.0,9.063953799192266,8.779692303158596,7,3,2,8,0.544042833886257,1,0,6,3,2,0,6,6,4,4,6.525465244916728,88.84117082723047,0,0.9686381383919742,63.447676594345864,0.8156830536542095,4,1,0,3.0634885435773076,2.2803080217070675,2.554499020339747,2
